"VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_5	-fyFTnt9w9Q_5-5-gloss	57.98	65.84	FS:OK NOW IN CRACK FS:MARTIAL ART OR IN FS:YOGA THEY CALL THIS A FS:WARRIOR FS:POSE"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_6	-fyFTnt9w9Q_6-5-gloss	66.97	72.324	YOU SEE WHAT ME GET ME HIT CL:1(baseball swing, hit object) FS:BALL AND YOU END UP LIKE THIS"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_7	-fyFTnt9w9Q_7-5-gloss	72.33	75.08	WITH THE FS:LEGS AND PART FS:OF THE FS:LEGS"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_8	-fyFTnt9w9Q_8-5-gloss	75.1	81.41	WILL HOLD THIS FS:POSE WILL BE INCREDIBLE ONCE AGAIN HOW MUCH BETTER YOUR BALANCE GET"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_9	-fyFTnt9w9Q_9-5-gloss	81.46	88.87	LOT FS:OF PEOPLE WHY NOT STRONG ENOUGH WHEN BE GO FOR BALL THEIR BALANCE BAD WEAK"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_10	-fyFTnt9w9Q_10-5-gloss	88.9	102.605	WANT THINK ABOUT HOLD SOME FS:POSES AND DEVELOP THAT TYPE FS:OF FITNESS WHY BECAUSE TENNIS IS REAL REAL FS:IT DEMAND A LOT OUT FS:OF YOU"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_0	002pHlZGEQ8_0-5-gloss	0.74	6.14	THIS EDGE FS:WEAPON DEFENSE IS FS:A STRAIGHT STAB ONCE AGAIN"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_1	002pHlZGEQ8_1-5-gloss	6.14	8.5	IT IS IN WRIST CONTROL"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_2	002pHlZGEQ8_2-5-gloss	8.52	10.02	WANT GO OUTSIDE"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_3	002pHlZGEQ8_3-5-gloss	10.28	12.99	LETS SAY ME COME IN YOUR "
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_4	002pHlZGEQ8_4-5-gloss	13.0	14.58	HOOK CATCH"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_5	002pHlZGEQ8_5-5-gloss	14.71	17.69	DON'T+WANT TO CATCH FS:BLADE OBVIOUS+FS:LY"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_6	002pHlZGEQ8_6-5-gloss	17.81	20.36	WILL MAKE FOR FS:A SHORT DEFENSE"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_7	002pHlZGEQ8_7-5-gloss	20.42	22.85	WANT TO GRAB MUCH ME CAN"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_8	002pHlZGEQ8_8-5-gloss	23.17	29.39	ALREADY SPREAD BUT WITH OUR OTHER TECHNIQUE HE GO TO LEAVE HIS HAND OUT THERE"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_9	002pHlZGEQ8_9-5-gloss	29.44	42.29	HE GO TO START TO FIGHT TO GET IT BACK ME TO GO IN WITH HIM SPIRAL THAT HAND BACK AROUND INSIDE TURN FULL BACK AT HIM FS:YANK THE KNIFE AWAY"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_10	002pHlZGEQ8_10-5-gloss	42.35	45.47	NOW ME CAN EITHER THROW TO GROUND"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_11	002pHlZGEQ8_11-5-gloss	45.58	47.63	ME CAN KICK FS:HIM IN FS:LEG"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_12	002pHlZGEQ8_12-5-gloss	47.64	53.11	ME CAN STAB IN SIDE WITH THE FS:HILT FS:OF THIS OTHER KNIFE"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_13	002pHlZGEQ8_13-5-gloss	53.16	59.67	THE OTHER THING ME CAN DO BUT BEFORE WE DO THAT ME NEED TO GET OUT AWAY OFF KNIFE"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_14	002pHlZGEQ8_14-5-gloss	59.67	60.14	EASY"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_15	002pHlZGEQ8_15-5-gloss	60.17	61.46	HE START TO PULL"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_16	002pHlZGEQ8_16-5-gloss	61.63	63.56	FINE ME GO AHEAD+WITH+IT"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_17	002pHlZGEQ8_17-5-gloss	63.68	65.98	HERE HAVE WHOLE HAND CAPTURED FS:UP"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_18	002pHlZGEQ8_18-5-gloss	66.01	68.61	FS:HE IS EXPOSURE HIS CENTER IS CL:BENT ELBOW (raises elbow up)"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_19	002pHlZGEQ8_19-5-gloss	68.76	74.82	TWIST GRAB FS:BLADE HERE TURN FS:IT FS:OUT FS:OF HIS HAND"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_20	002pHlZGEQ8_20-5-gloss	74.82	83.81	MORE THAN LIKE ME WOULD HAVE SIMPLE THROWN HIM TO GROUND IMPROVISE HIM FART AWAY FROM ME"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_21	002pHlZGEQ8_21-5-gloss	83.84	91.55	BEFORE ANY FS:OF THAT HAPPEN YOU HAVE TO BE FS:OFF"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_22	002pHlZGEQ8_22-5-gloss	91.62	94.76	FS:HE CL:A(pulls string) HERE WE FS:GO"
"002pHlZGEQ8		002pHlZGEQ8-5-gloss	002pHlZGEQ8_23	002pHlZGEQ8_23-5-gloss	94.86	109.38	FS:ZONK YOU FOR WRIST CONTROL INSIDE WRIST PULL FS:IT AWAY FS:SLAM THROW IN GROUND AND FACE WHAT IS FS:A GOOD TECHNIQUE FOR FS:AN INSIDE FS:WRIST CONTROL"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_0	005j20-PoLw_0-5-gloss	0.22	0.6	FS:OK."
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_1	005j20-PoLw_1-5-gloss	0.68	15.53	NOW WE FINISH GOT THIS CLASS ME GO+AHEAD AND GET THE FS:SIDE WALL LITTLE+BIT WET"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_2	005j20-PoLw_2-5-gloss	15.64	27.79	FS:OK PICK+UP LITTLE+BIT CAN KEEP NICE FAT ON TOP FS:OK"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_3	005j20-PoLw_3-5-gloss	27.92	35.38	MOVE+UP RIGHT THERE LET ME GRAB LITTLE+BIT MORE FS:CLAY FROM THE BOTTOM"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_4	005j20-PoLw_4-5-gloss	36.6	45.93	IT CAN BE LITTLE+BIT THIN ON INSIDE BUT THE FS:RIMS CL:Q(thin round rims) THEY NEED TO STAY NICE AND FAT"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_5	005j20-PoLw_5-5-gloss	46.02	64.09	AT THIS POINT ME GOT THE HEIGHT THAT ME WANT AND THIS OTHER THING FS:S THAT FS:TOOLS GREAT FOR NOT ONLY IT IS GREAT FOR GOING+BACK PUT YOUR FS:MARK IN AND LOOK IN LITTLE+BIT SWIRL ALRIGHT"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_6_7	005j20-PoLw_6_7-5-gloss	64.14	98.54	COME IN GIVE FS:IT THAT FS:CLASSIC FS:CASSEROLE BODY THERE FS:CLASSIC FS:OK JUST LIKE THAT AND THEN DO SOME WHEEL FS:TRIMMING HERE AND GO TO BE A+LOT FS:OF FS:GOOP THAT COME OUT OF THE BOTTOM THERE"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_8	005j20-PoLw_8-5-gloss	98.66	110.09	WITH A FIGURE LIKE THERE ME DON'T LIKE TO GET IT TOO FS:FUNKY ME LIKE TO BE LITTLE+BIT FS:CIVILIZED"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_9	005j20-PoLw_9-5-gloss	110.31	139.72	BUT THAT FINISH HERE AND YOU WANT TO GO+AHEAD TAKE THIS FS:TOOL  FS:NEEDLE THE THREAD FS:TOOL NICE AND FLAT AND LIKE THIS FS:OUT FS:OFF THE TO THE LEFT"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_10	005j20-PoLw_10-5-gloss	139.83	146.87	ME CAN TELL NOTICE THE FAT ON THE BOTTOM FS:WAS PERFECT ARE MOVING THROUGH THE BOTTOM"
"005j20-PoLw		005j20-PoLw-5-gloss	005j20-PoLw_11	005j20-PoLw_11-5-gloss	146.95	156.45	AND NOW ME WANT TO GET IT OFF THE FS:WHEEL HEAD ME GO TO SET UP AND THEN WILL PUT SOME FS:EARS TO FS:IT"
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_1	01G_nWgaYAQ_1-3-gloss	5.0	8.75	TODAY ME DISCUSS HOW FS:TACK UP HORSE."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_2	01G_nWgaYAQ_2-3-gloss	8.9	13.6	NOW FS:BRIDLE BRIDLE ON IMPORTANT MAKE SURE FIT WELL."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_3	01G_nWgaYAQ_3-3-gloss	13.6	20.72	MAKE SURE FS:BIT HIGH ENOUGH HAVE TWO THREE FS:WRINKLE CL:FLAT BABY-O(corner of the mouth) MOUTH."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_4	01G_nWgaYAQ_4-3-gloss	20.78	22.46	RIGHT+NOW NONE. "
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_5	01G_nWgaYAQ_5-3-gloss	24.04	28.08	FS:SO TIGHT CL:BABY-O(tighten that up)."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_6	01G_nWgaYAQ_6-3-gloss	33.06	43.65	GOOD NOW NOTICED FS:WRINKLES CL:G( corner of the mouth) MOUTH CORNER CL:1(tighen that up) IMPORTANT HAVE PIECES IN KEEPERS."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_7	01G_nWgaYAQ_7-3-gloss	43.96	53.81	NOW ADJUST CL:1( nose) BAND MAKE SURE BAND CL:BABY-C( band under cheek) CHEEK PART CL:BABY-C( band under cheek) UNDER."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_8	01G_nWgaYAQ_8-3-gloss	54.19	59.36	 LITTLE HIGH THAN FS:BIT BUT UNDER CHEEK BONE THERE. "
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_9	01G_nWgaYAQ_9-3-gloss	59.6	66.27	CL:F(PUT UP) FEW HOLES ABOVE AGAIN INSIDE EACH PIECE IN KEEPER. "
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_10	01G_nWgaYAQ_10-3-gloss	68.7	75.03	NOSE BAND FINISH SHOULD TIGHT FIT  "
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_11	01G_nWgaYAQ_11-3-gloss	75.44	84.1	THEN THROAT LATCH ON STILL WANT MAYBE ABOUT FIST CL:S(fist on the cheek)."
"01G_nWgaYAQ		01G_nWgaYAQ-3-gloss	01G_nWgaYAQ_12	01G_nWgaYAQ_12-3-gloss	84.12	92.04	NOT TIGHT WHY IF CL:S(head down) CL:B(cut off neck) CHOKE SOME CIRCULATION. "
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_0	01okYWMvD-0_0-3-gloss	0.76	7.24	I-FORMAL FS:SOPHIA ME FS:OWN FS: SALON AUSTIN TEXAS FS:SOPHIA BEAUTY FS:BARBER FS:SALON."
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_1	01okYWMvD-0_1-3-gloss	8.0	15.48	MANY PEOPLE PROBLEM BACK FS:WRINKLES HOW REMOVE BACK FS:WRINKLES PERFECT."
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_2	01okYWMvD-0_2-3-gloss	15.48	19.99	MANY THINGS MARKET SOME PEOPLE BECOME CONFUSED."
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_4	01okYWMvD-0_4-3-gloss	29.45	46.12	ALSO CAN USE FS:ALOE FS:VERA SOMETIMES TO REMOVE BACK FS:WRINKLES AND SOMETIMES WE USE FS:VITMAIN FS:E FS:VITAMIN FS:E PERFECT FOR REMOVE THEM BACK FS:WRINKLES."
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_5	01okYWMvD-0_5-3-gloss	46.13	59.92	AND THAT WHAT CAN REMOVE BACK FS:WRINKLES ENERGY FS:ALOE FS:VERA FS:VITAMIN FS:E CL:3 (list)+CL:1 (all) ONE BEST MARKET TODAY WE CAN TRUST."
"01okYWMvD-0		01okYWMvD-0-3-gloss	01okYWMvD-0_3	01okYWMvD-0_3-3-gloss	19.99	29.42	ONE BEST BACK FS:WRINKLE REMOVER WHAT FS:ANTI AGING CREAM FROM ENERGY ONE BEST. "
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_0	0IsoobG67PY_0-5-gloss	0.27	0.83	HELLO"
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_2	0IsoobG67PY_2-5-gloss	15.83	33.44	MUCH FS:OF US GO-AHEAD START INTO JOURNY WITH GARDEN PATH WITH VEGETABLE. GARDEN GROW  VEGETABLE [puff] CL:5(and other things) .WITH US MOTHER FATHER GRANDMOTHER GRANDFATHER MAYBE ONE FS:OF MOST AWARD THING CAN DO IN GARDEN"
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_3	0IsoobG67PY_3-5-gloss	33.65	52.4	IT IS THE FS:BOUNTY FS:OF BRING FS:FORTH FROM EARTH, IT IS WORK YOUR HAND IN FS:SOIL TRUE-BIZ EAT(over time) FROM FRUIT FS:OF WORK(over time), THAT POSSIBLE VEGETABLE GARDEN ONE FS:OF THE MOST AWARD THING CAN DO."
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_4	0IsoobG67PY_4-5-gloss	52.65	69.16	IT IS BIG TOPIC THERE MUCH TO FS:IT MUCH FS:OF  THING(s) TO GO OVER IN VEGETABLE GARDEN. MUCH MISTAKE(over time) TO ALL IN ALL  MOTHER NATURE FS:IS THERE"
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_5	0IsoobG67PY_5-5-gloss	69.32	75.37	CHOOSE  THE VEGETABLE IS FS:AS SIMPLE  FS:AS WALK DOWN TO THE FOOD STORE"
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_6	0IsoobG67PY_6-5-gloss	75.64	80.76	FIND VEGETABLE IT LIKE TO EAT(over time) GOOD PLACE TO START"
"0IsoobG67PY		0IsoobG67PY-5-gloss	0IsoobG67PY_7	0IsoobG67PY_7-5-gloss	80.81	84.35	LET(s) GET START WITH US VEGETABLE GARDEN"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_0	0rXxoOBskMk_0-5-gloss	0.15	7.52	SHOW HOW TO MAKE SHOT NAME FS:SICILLAN KISS IS REAL REAL DELICIOUS"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_1	0rXxoOBskMk_1-5-gloss	7.66	20.37	GREAT IF YOU ARRIVE LATE TO BAR AND TRY TO CATCH-UP WITH EVERY THING ELSE FS:SO DO FS:IT FS:AS  BEER CHASE[agent]  DO YOUR SHOT FIRST THEN 2HCL:(chug) BEER"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_2	0rXxoOBskMk_2-5-gloss	20.48	23.63	ALRIGHT LET SHOW HOW TO MAKE GREAT SHOT"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_3	0rXxoOBskMk_3-5-gloss	24.09	42.18	START FS:OFF WITH ONE OUNCE FS:OF FS:AMARETTO YOU CAN DO HALF OUNCE IF YOU WANT  BUT YOU LATE FS:SO  YOU REAL NEED CATCH-UP ONE OUNCE FS:AMARETTO FS:SO TO SHOW GIVE ONE OUNCE FS:OF AMARETTO AND ONE OUNCE FS:OF SOUTH COMFORT "
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_4	0rXxoOBskMk_4-5-gloss	42.42	50.55	NOW ME USE WHAT NAME FS:JIGGER TO MEASURE ALCOHOL FOR THIS SHOT"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_5	0rXxoOBskMk_5-5-gloss	50.66	55.84	THIS REALLY GREAT YOU CAN GET FS:IT BAR THING STORE FS:OR LIQURE STORE"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_6	0rXxoOBskMk_6-5-gloss	56.11	68.03	THIS SIDE IS FS:AN OUNCE  THIS SIDE HALF OUNCE PERFECT FOR PLAY USE FS:AT WORK GREAT FOR MIX ALCOHOL  GET YOUR PROPORTION RIGHT"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_7	0rXxoOBskMk_7-5-gloss	68.28	69.04	ALRIGHT"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_8	0rXxoOBskMk_8-5-gloss	69.09	73.21	HERE YOU HAVE[va-va]  WHAT NAME FS: SICILLIAN KISS"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_9	0rXxoOBskMk_9-5-gloss	73.34	84.97	I SAI SAME-AS CHASE FS:IT WITH BEER FS:OR YOU CAN POUR OVER  FS:ICE AND YOU CAN DO FS:IT  AS COLD SHOT EITHER WAY IS REALY DELICIOUS GREAT"
"0rXxoOBskMk		0rXxoOBskMk-5-gloss	0rXxoOBskMk_10	0rXxoOBskMk_10-5-gloss	85.25	86.24	ENJOY"
"0vDLEn7zVUA		0vDLEn7zVUA-8-gloss	0vDLEn7zVUA_5	0vDLEn7zVUA_5-8-gloss	52.7	83.74	THAT ONE FOLD MY FS: CHOPSTICKS THAT ME NOT USE OFTEN TO KEEP BCL:(back of drawer)  NOT NEED BCL:( take out) MUCH FS:SO BCL:(take out) REAL SIZE MY DRAWER SMALL. CL:C(consolidate) ALL SPOON OTHER SPOON RIGHT SPOON CLC:(consolidate)  SAME FORK SALAD FOOD CL:C(consolidate) "
"0vDLEn7zVUA		0vDLEn7zVUA-8-gloss	0vDLEn7zVUA_6	0vDLEn7zVUA_6-8-gloss	84.57	89.78	ONE CL:C(group) ME PLACE FOR KNIFE OPPOSSITE "
"0vDLEn7zVUA		0vDLEn7zVUA-8-gloss	0vDLEn7zVUA_7	0vDLEn7zVUA_7-8-gloss	89.82	102.17	REAL ABOUT PLAN MEAN EVERY-THING FINISH[fsh] DISCUSS REAL POINT PLAN FIT YOUR AREA MAKE UNDERSTAND YOU FUNCTION TRUE-BIZ BCL:(shrug)"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_0	0vHattAvsqk_0-8-gloss	0.32	1.36	HERE RIGHT?"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_1	0vHattAvsqk_1-8-gloss	1.45	4.37	WHAT-DO NEED KNOW MESSAGE SINCE "
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_2	0vHattAvsqk_2-8-gloss	4.37	9.17	USE WALL FS:OR PERSON HELP(you) LEARN HOW BIKE ONE GEAR 2HCL:(one wheel bike) RIDE"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_3	0vHattAvsqk_3-8-gloss	9.54	10.83	USE THAT WALL THERE"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_4	0vHattAvsqk_4-8-gloss	11.0	12.6	NOT-YET START ROLL"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_5	0vHattAvsqk_5-8-gloss	12.93	22.37	RECENT 2HCL:(approach wall) 2HCL:(bike jump) PEDEL USE STRONG FS:FOOT 6-O-CLOCK"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_7	0vHattAvsqk_7-8-gloss	22.45	23.67	DO 100 RIGHT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_8	0vHattAvsqk_8-8-gloss	23.8	24.73	100 LEFT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_9	0vHattAvsqk_9-8-gloss	24.83	27.28	THEN RIGHT SAME-AS THAT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_10	0vHattAvsqk_10-8-gloss	27.6	30.2	THEN 100 LEFT SAME-AS THAT "
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_11	0vHattAvsqk_11-8-gloss	30.32	34.32	WILL HELP(you) BECOME KNOW HOW BIKE SAME-AS ME MESSAGE PAST"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_12	0vHattAvsqk_12-8-gloss	34.81	39.17	NEXT WHAT-DO? USE FS:HANDLE BCL:(handle)"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_13	0vHattAvsqk_13-8-gloss	40.26	41.39	BCL:(handle) CHAIR"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_14	0vHattAvsqk_14-8-gloss	41.39	44.71	WILL BCL:(hold handle) BALANCE "
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_15	0vHattAvsqk_15-8-gloss	45.48	48.42	BECAUSE BIKE WILL  MOVEEVERY WAY WILL"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_16	0vHattAvsqk_16-8-gloss	48.43	49.35	WILL FOWARD"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_17	0vHattAvsqk_17-8-gloss	49.36	50.09	BACK"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_18	0vHattAvsqk_18-8-gloss	50.1	51.35	LEFT RIGHT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_19	0vHattAvsqk_19-8-gloss	51.36	53.17	MUCH BALANCE REQUIRE NEED"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_20	0vHattAvsqk_20-8-gloss	54.15	57.62	WILL WANT BECOME COMFORT THEN PROCESS SLOW BIKE"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_21	0vHattAvsqk_21-8-gloss	58.12	60.01	SO SIT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_22	0vHattAvsqk_22-8-gloss	60.8	62.52	DO WALKS"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_23	0vHattAvsqk_23-8-gloss	63.09	68.57	LATER WAIT START BCL:(walking with pedals) 2HCL:3(pedal at 3-o-clock) 2HCL:F(pedal at 9-o-clock"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_24	0vHattAvsqk_24-8-gloss	68.89	72.28	WILL HELP(you) MORE COMFORT"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_25	0vHattAvsqk_25-8-gloss	72.95	78.93	LEARN HOW DO BCL:(pedal) CL:L( leaning) DO BCL:(swerving side to side)"
"0vHattAvsqk		0vHattAvsqk-8-gloss	0vHattAvsqk_26	0vHattAvsqk_26-8-gloss	79.34	86.957	WHAT-DO STAND USE BCL:(handle) become know WITH TOP BIKE THERE"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_1	0wPJGhjnX-s_1-8-gloss	2.65	7.34	I-FORMAL FS:JESSICA FS:SMITH WITH FS:BLANDS FS:NURSERY IN NORTH FS:JORDAN FS:UT"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_2	0wPJGhjnX-s_2-8-gloss	7.34	8.91	WILL EXPLAIN ABOUT FS:PEONIES"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_3	0wPJGhjnX-s_3-8-gloss	8.91	12.7	EITHER SPEAK FS:PEONY OR FS:PEONY DEPEND WHICH PART COUNTRY YOU FROM"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_4	0wPJGhjnX-s_4-8-gloss	12.97	27.34	THAT SINCE OLD REPEAT** FAVORITE** IN OLD FASHIONED GARDEN HUGE FLOWER BLOOM SPRING TIME THEN FINISH BLOOM WILL NICE GREEN CL:5(bush) ANY TYPE FLOWER AREA OR FS:SHRUB AREA"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_5	0wPJGhjnX-s_5-8-gloss	27.51	28.88	FS:TWO TYPE FS:PEONIES"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_6	0wPJGhjnX-s_6-8-gloss	28.88	36.72	FS:HERBACEOUS TYPE THAT WILL COLLAPSE GROUND EVERY+YEAR THEN GROW NEW LEAF OR TREE TYPE"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_7	0wPJGhjnX-s_7-8-gloss	36.72	40.71	THAT TEND FS:WOODY TYPE PLANT LIKE FLOWER CL:5(bush) "
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_8	0wPJGhjnX-s_8-8-gloss	41.7	45.36	BOTH THEM MAKE LARGE PLANT THIS SPRING TIME "
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_9	0wPJGhjnX-s_9-8-gloss	45.45	50.15	WHEN PLANT FS:PEONIES TO PREPARE DIRT NICE FS:ORGANIC FS:MATTE"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_10	0wPJGhjnX-s_10-8-gloss	50.15	62.22	NOW FS:PEOIES FS:IF YOU PLANT FS:BARE ROOT WANT MAKE SURE SOIL CL:CLOSED 5(top of ground, soil) PLANT FS:TWO INCHES FOR FS:HERBACEOUS THIS FOR TREE FS:FOUR FS:INCHES BELOW THERE"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_11	0wPJGhjnX-s_11-8-gloss	62.71	65.79	IF DEEP WON'T BLOOM FOR YOU"
